Time,T_Light,T_Medium,T_Heavy,T_Outdoor
2023-03-12 16:30:00,11.053881954823039,15.89127804807195,19.22973719386707,-7.21
2023-03-12 17:30:00,9.054251220794956,14.753568495059028,18.691825957936086,-8.13
2023-03-12 18:30:00,7.3490758546173325,13.858139804491982,18.115733734288177,-9.1
2023-03-12 19:30:00,6.300175976841089,13.306091512054342,17.595589155083157,-9.8
2023-03-12 20:30:00,5.721292905112548,13.025913927594296,17.178460695488116,-9.63
2023-03-12 21:30:00,4.74269786553543,12.611231985443178,16.813714052410003,-10.04
2023-03-12 22:30:00,3.829991973795299,12.101021603083485,16.505791253495392,-10.17
2023-03-12 23:30:00,3.271578884818568,11.621052085601846,16.272996342784005,-9.76
2023-03-13 00:30:00,2.8162359932694945,11.126347994641087,16.098915404712553,-9.34
2023-03-13 01:30:00,2.4410040136657347,10.612372504100573,15.969334202928987,-8.91
2023-03-13 02:30:00,2.2034152536446845,10.114861474972368,15.877948969821004,-8.38
2023-03-13 03:30:00,1.823495324316054,9.539273337415121,15.792638394964428,-8.2
2023-03-13 04:30:00,1.5041855421636106,8.946152019143318,15.710221738284531,-7.97
2023-03-13 05:30:00,1.1116655875898356,8.303397177060459,15.613543746578825,-7.94
2023-03-13 06:30:00,0.7986205727090191,7.670826542483467,15.505304636360847,-7.83
2023-03-13 07:30:00,0.4511722097317999,7.025173993131138,15.375856259761076,-7.85
2023-03-13 08:30:00,0.453027201851503,6.526858705346061,15.255855989072801,-7.37
2023-03-13 09:30:00,0.44675821515605146,6.087240358488625,15.132969836785254,-7.05
2023-03-13 10:30:00,0.607390575438573,5.757360253329737,15.01914397925963,-6.64
2023-03-13 11:30:00,0.7029961275702995,5.456158632316455,14.901053789578354,-6.19
2023-03-13 12:30:00,0.5923771825375688,5.094688094452553,14.757849865436597,-6.2
2023-03-13 13:30:00,0.6042969983607566,4.7747093008858315,14.605595964719726,-5.99
2023-03-13 14:30:00,0.35306540766967176,4.36524979693332,14.417200757996273,-6.24
2023-03-13 15:30:00,0.15476774405509003,3.9541324211841924,14.20528547435942,-6.35
2023-03-13 16:30:00,0.05977892705700213,3.58962621441674,13.981246585747035,-6.32
2023-03-13 17:30:00,-0.13155923757353452,3.2084797725364376,13.73517409632287,-6.48
2023-03-13 18:30:00,-0.33940110081563635,2.8232207723464646,13.469273569861318,-6.65
2023-03-13 19:30:00,-0.4694302313112152,2.4756520869162277,13.19351006928372,-6.7
2023-03-13 20:30:00,-0.2772019462689635,2.286295717758892,12.938310158707163,-6.28
2023-03-13 21:30:00,-0.26804202995088955,2.0889613702902663,12.678335745672381,-6.25
2023-03-13 22:30:00,-0.7450529934796959,1.6969138760282925,12.370680835282936,-6.94
2023-03-13 23:30:00,-1.617746919401524,1.0670370094209443,11.992072754073758,-8.1
2023-03-14 00:30:00,-2.4709061308104947,0.3456557360719081,11.56067004869165,-9.09
2023-03-14 01:30:00,-2.7841021777916035,-0.1946588932868933,11.13492586799941,-9.22
2023-03-14 02:30:00,-2.8606496334795333,-0.5701719169207599,10.728086705697192,-9.13
2023-03-14 03:30:00,-2.739091809961138,-0.7857556027147473,10.352169814188134,-8.82
2023-03-14 04:30:00,-2.3665635021260885,-0.8169839165635875,10.023570970168022,-8.2
2023-03-14 05:30:00,-2.131385752953327,-0.8186463209437481,9.719086974452068,-7.89
2023-03-14 06:30:00,-2.247980097777175,-0.9405277468001265,9.40446325864295,-8.11
2023-03-14 07:30:00,-2.497125665747903,-1.1563971435873295,9.074651150073407,-8.44
2023-03-14 08:30:00,-0.9714178666809223,-0.6527250266453283,8.903030875520184,-8.02
2023-03-14 09:30:00,2.1478104396069284,0.8108196546703429,8.992618687825038,-6.8
2023-03-14 10:30:00,8.570243064538698,4.10630778164507,9.594806844259816,-6.74
2023-03-14 11:30:00,18.680569526692913,9.765956298794901,10.934475892913332,-4.45
2023-03-14 12:30:00,26.663952844783644,15.576180744801842,12.641654424965576,-3.64
2023-03-14 13:30:00,31.132664227516173,20.13310288351533,14.345755242672753,-3.2
2023-03-14 14:30:00,28.569956049161032,21.294021665561043,15.41396060288252,-2.99
2023-03-14 15:30:00,26.593132272826995,21.407340454538055,16.08145595406806,-3.16
2023-03-14 16:30:00,20.73159874366367,19.373375161615193,16.02942097159676,-3.79
2023-03-14 17:30:00,15.479501871233767,16.79236394379748,15.492639132945262,-4.88
2023-03-14 18:30:00,10.808717509988957,14.20194537876568,14.623138902474517,-6.49
2023-03-14 19:30:00,9.562251311384115,13.057234612997934,13.829146903948931,-7.63
2023-03-14 20:30:00,8.941303021582597,12.71595613437829,13.154099793980667,-8.08
2023-03-14 21:30:00,7.804776571909442,12.474790220574242,12.557890494939674,-9.05
2023-03-14 22:30:00,6.328112813759574,12.077314155627862,12.026235448408574,-10.09
2023-03-14 23:30:00,5.182788314577255,11.656611678798907,11.593875940895416,-10.34
2023-03-15 00:30:00,3.968855015472503,11.080524020486893,11.231816292065993,-10.73
2023-03-15 01:30:00,2.7540105597055113,10.347977718637994,10.920802242706769,-11.13
2023-03-15 02:30:00,1.8350962190363673,9.598040654078439,10.668744592823698,-11.13
2023-03-15 03:30:00,1.1063553808109368,8.856326126198836,10.467041525762072,-11.0
2023-03-15 04:30:00,0.4174787635932392,8.091649878875497,10.295749600424275,-10.96
2023-03-15 05:30:00,-0.22797929412251175,7.308689900087264,10.141379808016595,-10.96
2023-03-15 06:30:00,-0.9068473543986014,6.484728819196772,9.986356879609106,-11.11
2023-03-15 07:30:00,0.6868769666198244,6.60286398821369,10.03669831902872,-11.58
2023-03-15 08:30:00,5.669877688979736,8.52969897792375,10.542088274364593,-11.3
2023-03-15 09:30:00,14.643101694279101,12.922123620982871,11.755443694713922,-10.01
2023-03-15 10:30:00,23.189709352279912,18.217885558127787,13.461454525302834,-8.01
2023-03-15 11:30:00,30.252505932777385,23.418607139035522,15.433356516213012,-5.25
2023-03-15 12:30:00,34.29700260530671,27.429173513850355,17.34385285276181,-3.81
2023-03-15 13:30:00,34.253123765465126,29.335810910314706,18.83588928171511,-2.94
2023-03-15 14:30:00,34.46665746595629,30.596973968411483,20.04226809649165,-2.54
2023-03-15 15:30:00,31.16574971435344,30.12298181109696,20.671584402943125,-2.57
2023-03-15 16:30:00,26.702783057816777,28.551920011305874,20.767050141549863,-3.16
2023-03-15 17:30:00,20.188906206542775,25.669134798659314,20.261779444109358,-4.68
2023-03-15 18:30:00,15.067058636426513,22.84127154660499,19.445501008799717,-6.44
2023-03-15 19:30:00,13.146553635600258,21.31382648895889,18.691650893501187,-8.04
2023-03-15 20:30:00,11.569827482310862,20.37545845337301,18.018316876043215,-9.32
2023-03-15 21:30:00,10.450131668209352,19.831195908163615,17.482506817432547,-9.53
2023-03-15 22:30:00,8.464555952521597,18.984186826448312,16.99175035158946,-10.92
2023-03-15 23:30:00,6.600880212345848,17.965159931916066,16.56499812539581,-11.75
2023-03-16 00:30:00,5.003720146457436,16.85857825518996,16.20780473787406,-12.16
2023-03-16 01:30:00,3.637048903385053,15.703356621652626,15.912715768687153,-12.34
2023-03-16 02:30:00,2.4162305454748596,14.506404665770742,15.663198523446841,-12.46
2023-03-16 03:30:00,1.2473691215272527,13.254280677468017,15.437133862580154,-12.66
2023-03-16 04:30:00,0.17174944668924885,11.977448537417082,15.221769822377262,-12.85
2023-03-16 05:30:00,-0.6913629387704291,10.751504621165742,15.018318944466131,-12.85
2023-03-16 06:30:00,-1.0773395520262088,9.731000882141405,14.85273358258442,-12.28
2023-03-16 07:30:00,0.9571513275163133,9.819483000082522,14.92929463373168,-11.51
2023-03-16 08:30:00,5.743244650241048,11.530029960548367,15.427466421639418,-10.82
2023-03-16 09:30:00,13.420176691909516,15.183352692870631,16.508832568153686,-8.33
2023-03-16 10:30:00,15.74959172980797,17.432295749971736,17.52563358251102,-6.95
2023-03-16 11:30:00,15.558943939615435,18.2124846848868,18.307233607012172,-7.23
2023-03-16 12:30:00,10.337416350979776,16.264265345454064,18.431083316340093,-5.62
2023-03-16 13:30:00,8.45481892740335,14.656874311294347,18.371432437282525,-5.32
2023-03-16 14:30:00,8.391673104796752,13.877196736782752,18.283323576676963,-5.28
2023-03-16 15:30:00,6.819021278495096,12.842323500220411,18.01688999687901,-5.48
2023-03-16 16:30:00,5.955700952884226,12.090653352806818,17.709282312225294,-5.78
2023-03-16 17:30:00,5.360104508539484,11.55371245489016,17.402011561346374,-6.22
2023-03-16 18:30:00,4.731846383504605,11.075008542276766,17.101691732828435,-6.65
2023-03-16 19:30:00,4.219786708236543,10.643860151839606,16.826595025600817,-6.76
2023-03-16 20:30:00,3.983340902085421,10.311092013177403,16.599697444651007,-6.41
2023-03-16 21:30:00,3.632000303383572,9.931241031557374,16.39688623441186,-6.31
2023-03-16 22:30:00,3.259605633107709,9.497840722316083,16.2095235895715,-6.24
2023-03-16 23:30:00,2.8871560853051363,9.017774734015264,16.0298544725605,-6.2
2023-03-17 00:30:00,2.541986802860984,8.510854062589344,15.853096351295733,-6.16
2023-03-17 01:30:00,2.1850684800624927,7.974231484852729,15.671178782942935,-6.19
2023-03-17 02:30:00,2.008762085262677,7.4948870920656985,15.496432384938652,-5.98
2023-03-17 03:30:00,1.795759642583264,7.017871862592008,15.316588716463778,-5.92
2023-03-17 04:30:00,1.668557285838919,6.582052321226341,15.136504642502418,-5.76
2023-03-17 05:30:00,1.664253739818607,6.2184887962400515,14.962834972195413,-5.47
2023-03-17 06:30:00,1.7061742091713825,5.9100901196805795,14.794001213100323,-5.18
2023-03-17 07:30:00,1.7926006394220964,5.652913179919034,14.630176478537303,-4.87
2023-03-17 08:30:00,2.5026990904005944,5.693163259215494,14.52704061071806,-3.79
2023-03-17 09:30:00,3.6662880774214237,6.055229585716083,14.508136521461296,-3.31
2023-03-17 10:30:00,3.431507257875732,5.973335472848394,14.420684010933261,-2.7
2023-03-17 11:30:00,4.135740178781642,6.149702579424662,14.382752913350215,-2.28
