time_sec,hour,day_of_year,incidence_angle
15608700,15.75,180,80.42698241044428
15609000,15.833333333333334,180,79.2844273703708
15609300,15.916666666666666,180,78.14270165965576
15609600,16.0,180,77.00190345182352
15609900,16.083333333333332,180,75.86213398305982
15610200,16.166666666666668,180,74.7234979222566
15610500,16.25,180,73.58610376374637
15610800,16.333333333333332,180,72.45006424549005
15611100,16.416666666666668,180,71.31549679574083
15611400,16.5,180,70.18252401191435
15611700,16.583333333333332,180,69.0512741750621
15612000,16.666666666666668,180,67.92188180446253
15612300,16.75,180,66.79448825650775
15612600,16.833333333333332,180,65.66924237327522
15612900,16.916666666666668,180,64.5463011860536
15613200,17.0,180,63.425830680009575
15613500,17.083333333333332,180,62.308006627085064
15613800,17.166666666666668,180,61.1930154941266
15614100,17.25,180,60.081055435126615
15614400,17.333333333333332,180,58.97233737637655
15614700,17.416666666666668,180,57.86708620514436
15615000,17.5,180,56.765542072921335
15615300,17.583333333333332,180,55.66796182589238
15615600,17.666666666666668,180,54.57462057660133
15615900,17.75,180,53.48581343171443
15616200,17.833333333333332,180,52.40185739318256
15616500,17.916666666666668,180,51.32309345058481
15616800,18.0,180,50.24988888522096
15617100,18.083333333333332,180,49.182639807343314
15617400,18.166666666666668,180,48.12177395007139
15617700,18.25,180,47.067753745092304
15618000,18.333333333333332,180,46.0210797062255
15618300,18.416666666666668,180,44.98229414855193
15618600,18.5,180,43.95198527054943
15618900,18.583333333333332,180,42.93079162686635
15619200,18.666666666666668,180,41.91940701732187
15619500,18.75,180,40.91858581435389
15619800,18.833333333333332,180,39.92914874577148
15620100,18.916666666666668,180,38.95198914017503
15620400,19.0,180,37.988079629969356
15620700,19.083333333333332,180,37.038479287675585
15621000,19.166666666666668,180,36.104341146358294
15621300,19.25,180,35.18692002001721
15621600,19.333333333333332,180,34.28758049521995
15621900,19.416666666666668,180,33.40780490678473
15622200,19.5,180,32.54920103714324
15622500,19.583333333333332,180,31.713509189330647
15622800,19.666666666666668,180,30.90260817540659
15623100,19.75,180,30.118519638304882
15623400,19.833333333333332,180,29.363409987030295
15623700,19.916666666666668,180,28.639589082745623
15624000,20.0,180,27.949504677788948
15624300,20.083333333333332,180,27.295731503579187
15624600,20.166666666666668,180,26.6809538535561
15624900,20.25,180,26.10794055117586
15625200,20.333333333333332,180,25.579511371957274
15625500,20.416666666666668,180,25.098494342672122
15625800,20.5,180,24.66767390146066
15626100,20.583333333333332,180,24.28973067425335
15626400,20.666666666666668,180,23.967174573167334
15626700,20.75,180,23.702273964845755
15627000,20.833333333333332,180,23.496984652184672
15627300,20.916666666666668,180,23.35288317960733
15627600,21.0,180,23.271109320038224
15627900,21.083333333333332,180,23.252322379761125
15628200,21.166666666666668,180,23.296675103879597
15628500,21.25,180,23.403807544348787
15628800,21.333333333333332,180,23.57286145651448
15629100,21.416666666666668,180,23.802513902006446
15629400,21.5,180,24.091027061561963
15629700,21.583333333333332,180,24.436310054235662
15630000,21.666666666666668,180,24.835987961624333
15630300,21.75,180,25.287473278304148
15630600,21.833333333333332,180,25.78803554905858
15630900,21.916666666666668,180,26.33486583604848
15631200,22.0,180,26.925133693821365
15631500,22.083333333333332,180,27.556035348666285
15631800,22.166666666666668,180,28.224832664174155
15632100,22.25,180,28.92888316217161
15632400,22.333333333333332,180,29.665661843081015
15632700,22.416666666666668,180,30.432775828075137
15633000,22.5,180,31.22797296479332
15633300,22.583333333333332,180,32.049145539177545
15633600,22.666666666666668,180,32.89433015964541
15633900,22.75,180,33.761704758800775
15634200,22.833333333333332,180,34.649583517332765
15634500,22.916666666666668,180,35.55641037326136
15634800,23.0,180,36.48075164626465
15635100,23.083333333333332,180,37.42128818956766
15635400,23.166666666666668,180,38.37680738079564
15635700,23.25,180,39.346195180769875
15636000,23.333333333333332,180,40.32842842183781
15636300,23.416666666666668,180,41.32256743507696
15636600,23.5,180,42.32774908522015
15636900,23.583333333333332,180,43.34318025125185
15637200,23.666666666666668,180,44.36813176869029
15637500,23.75,180,45.40193283275163
15637800,23.833333333333332,180,46.44396585091782
15638100,23.916666666666668,180,47.4936617255578
15638400,0.0,181,48.550495542542116
15638700,0.08333333333333333,181,49.613982639641705
15639000,0.16666666666666666,181,50.683675026550645
15639300,0.25,181,51.75915812941095
15639600,0.3333333333333333,181,52.84004783232174
15639900,0.4166666666666667,181,53.92598779034005
15640200,0.5,181,55.01664698947768
15640500,0.5833333333333334,181,56.111717530834284
15640800,0.6666666666666666,181,57.21091261809657
15641100,0.75,181,58.31396472867694
15641400,0.8333333333333334,181,59.42062395120868
15641700,0.9166666666666666,181,60.53065647272093
15642000,1.0,181,61.643843201336786
15642300,1.0833333333333333,181,62.75997851090488
15642600,1.1666666666666667,181,63.87886909547903
15642900,1.25,181,65.00033292304583
15643200,1.3333333333333333,181,66.12419827831454
15643500,1.4166666666666667,181,67.25030288607572
15643800,1.5,181,68.37849310675229
15644100,1.5833333333333333,181,69.50862319728334
15644400,1.6666666666666667,181,70.64055463052604
15644700,1.75,181,71.77415546739847
15645000,1.8333333333333333,181,72.90929977655196
15645300,1.9166666666666667,181,74.04586709644876
15645600,2.0,181,75.18374193583253
15645900,2.0833333333333335,181,76.32281330823176
15646200,2.1666666666666665,181,77.46297429725078
15646500,2.25,181,78.6041216489569
15646800,2.3333333333333335,181,79.74615538869968
15647100,2.4166666666666665,181,80.88897845927683
15647400,2.5,181,82.03249637799377
15647700,2.5833333333333335,181,83.1766169103512
15648000,2.6666666666666665,181,84.3212497578407
15648300,2.75,181,85.46630625813624
15648600,2.8333333333333335,181,86.61169909533784
15648900,2.9166666666666665,181,87.75734201878377
15649200,3.0,181,88.90314956827977
15649500,3.0833333333333335,181,90
15649800,3.1666666666666665,181,90
15650100,3.25,181,90
15650400,3.3333333333333335,181,90
15650700,3.4166666666666665,181,90
15651000,3.5,181,90
15651300,3.5833333333333335,181,90
15651600,3.6666666666666665,181,90
15651900,3.75,181,90
15652200,3.8333333333333335,181,90
15652500,3.9166666666666665,181,90
15652800,4.0,181,90
15653100,4.083333333333333,181,90
15653400,4.166666666666667,181,90
15653700,4.25,181,90
15654000,4.333333333333333,181,90
15654300,4.416666666666667,181,90
15654600,4.5,181,90
15654900,4.583333333333333,181,90
15655200,4.666666666666667,181,90
15655500,4.75,181,90
15655800,4.833333333333333,181,90
15656100,4.916666666666667,181,90
15656400,5.0,181,90
15656700,5.083333333333333,181,90
15657000,5.166666666666667,181,90
15657300,5.25,181,90
15657600,5.333333333333333,181,90
15657900,5.416666666666667,181,90
15658200,5.5,181,90
15658500,5.583333333333333,181,90
15658800,5.666666666666667,181,90
15659100,5.75,181,90
15659400,5.833333333333333,181,90
15659700,5.916666666666667,181,90
15660000,6.0,181,90
15660300,6.083333333333333,181,90
15660600,6.166666666666667,181,90
15660900,6.25,181,90
15661200,6.333333333333333,181,90
15661500,6.416666666666667,181,90
15661800,6.5,181,90
15662100,6.583333333333333,181,90
15662400,6.666666666666667,181,90
15662700,6.75,181,90
15663000,6.833333333333333,181,90
15663300,6.916666666666667,181,90
15663600,7.0,181,90
15663900,7.083333333333333,181,90
15664200,7.166666666666667,181,90
15664500,7.25,181,90
15664800,7.333333333333333,181,90
15665100,7.416666666666667,181,90
15665400,7.5,181,90
15665700,7.583333333333333,181,90
15666000,7.666666666666667,181,90
15666300,7.75,181,90
15666600,7.833333333333333,181,90
15666900,7.916666666666667,181,90
15667200,8.0,181,90
15667500,8.083333333333334,181,90
15667800,8.166666666666666,181,90
15668100,8.25,181,90
15668400,8.333333333333334,181,90
15668700,8.416666666666666,181,90
15669000,8.5,181,90
15669300,8.583333333333334,181,90
15669600,8.666666666666666,181,90
15669900,8.75,181,90
15670200,8.833333333333334,181,90
15670500,8.916666666666666,181,90
15670800,9.0,181,90
15671100,9.083333333333334,181,90
15671400,9.166666666666666,181,90
15671700,9.25,181,90
15672000,9.333333333333334,181,90
15672300,9.416666666666666,181,90
15672600,9.5,181,90
15672900,9.583333333333334,181,90
15673200,9.666666666666666,181,90
15673500,9.75,181,90
15673800,9.833333333333334,181,90
15674100,9.916666666666666,181,90
15674400,10.0,181,90
15674700,10.083333333333334,181,90
15675000,10.166666666666666,181,90
15675300,10.25,181,90
15675600,10.333333333333334,181,90
15675900,10.416666666666666,181,90
15676200,10.5,181,90
15676500,10.583333333333334,181,90
15676800,10.666666666666666,181,90
15677100,10.75,181,90
15677400,10.833333333333334,181,90
15677700,10.916666666666666,181,90
15678000,11.0,181,90
15678300,11.083333333333334,181,90
15678600,11.166666666666666,181,90
15678900,11.25,181,90
15679200,11.333333333333334,181,90
15679500,11.416666666666666,181,90
15679800,11.5,181,90
15680100,11.583333333333334,181,90
15680400,11.666666666666666,181,90
15680700,11.75,181,90
15681000,11.833333333333334,181,90
15681300,11.916666666666666,181,90
15681600,12.0,181,90
15681900,12.083333333333334,181,90
15682200,12.166666666666666,181,90
15682500,12.25,181,90
15682800,12.333333333333334,181,90
15683100,12.416666666666666,181,90
15683400,12.5,181,90
15683700,12.583333333333334,181,90
15684000,12.666666666666666,181,90
15684300,12.75,181,90
15684600,12.833333333333334,181,90
15684900,12.916666666666666,181,90
15685200,13.0,181,90
15685500,13.083333333333334,181,90
15685800,13.166666666666666,181,90
15686100,13.25,181,90
15686400,13.333333333333334,181,90
15686700,13.416666666666666,181,90
15687000,13.5,181,90
15687300,13.583333333333334,181,90
15687600,13.666666666666666,181,90
15687900,13.75,181,90
15688200,13.833333333333334,181,90
15688500,13.916666666666666,181,90
15688800,14.0,181,90
15689100,14.083333333333334,181,90
15689400,14.166666666666666,181,90
15689700,14.25,181,90
15690000,14.333333333333334,181,90
15690300,14.416666666666666,181,90
15690600,14.5,181,90
15690900,14.583333333333334,181,90
15691200,14.666666666666666,181,90
15691500,14.75,181,90
15691800,14.833333333333334,181,90
15692100,14.916666666666666,181,90
15692400,15.0,181,90
15692700,15.083333333333334,181,90
15693000,15.166666666666666,181,89.17942726905108
15693300,15.25,181,88.03362954085674
15693600,15.333333333333334,181,86.88797695328485
15693900,15.416666666666666,181,85.74255484540726
15694200,15.5,181,84.59744928302749
15694500,15.583333333333334,181,83.45274733202065
15694800,15.666666666666666,181,82.30853733804629
15695100,15.75,181,81.16490921403069
15695400,15.833333333333334,181,80.0219547375589
15695700,15.916666666666666,181,78.87976785999666
15696000,16.0,181,77.7384450292728
15696300,16.083333333333332,181,76.59808552880753
15696600,16.166666666666668,181,75.45879183456053
15696900,16.25,181,74.32066999309254
15697200,16.333333333333332,181,73.18383002307766
15697500,16.416666666666668,181,72.04838634335513
15697800,16.5,181,70.91445823089313
15698100,16.583333333333332,181,69.78217031184279
15698400,16.666666666666668,181,68.65165309011873
15698700,16.75,181,67.52304351716955
15699000,16.833333333333332,181,66.39648560819745
15699300,16.916666666666668,181,65.27213110966478
15699600,17.0,181,64.15014022396957
15699900,17.083333333333332,181,63.03068239776925
15700200,17.166666666666668,181,61.91393718070671
15700500,17.25,181,60.8000951627053
15700800,17.333333333333332,181,59.68935899811944
15701100,17.416666666666668,181,58.581944526614954
15701400,17.5,181,57.47808200127319
15701700,17.583333333333332,181,56.37801743554877
15702000,17.666666666666668,181,55.28201408235053
15702300,17.75,181,54.19035405921419
15702600,17.833333333333332,181,53.10334013570865
15702900,17.916666666666668,181,52.0212977000282
15703200,18.0,181,50.944576924079925
15703500,18.083333333333332,181,49.87355514733833
15703800,18.166666666666668,181,48.80863950206727
15704100,18.25,181,47.75026980375602
15704400,18.333333333333332,181,46.69892173212921
15704700,18.416666666666668,181,45.65511032972312
15705000,18.5,181,44.61939384521787
15705300,18.583333333333332,181,43.592377949557346
15705600,18.666666666666668,181,42.57472035136302
15705900,18.75,181,41.567135836624644
15706200,18.833333333333332,181,40.57040175282762
15706500,18.916666666666668,181,39.58536395150611
15706800,19.0,181,38.61294319255589
15707100,19.083333333333332,181,37.65414199875969
15707400,19.166666666666668,181,36.71005192847093
15707700,19.25,181,35.78186120538436
15708000,19.333333333333332,181,34.87086260703715
15708300,19.416666666666668,181,33.978461463574824
15708600,19.5,181,33.10618355574164
15708900,19.583333333333332,181,32.25568262159816
15709200,19.666666666666668,181,31.428747085633223
15709500,19.75,181,30.62730551049275
15709800,19.833333333333332,181,29.85343014154314
15710100,19.916666666666668,181,29.109337775023153
15710400,20.0,181,28.397387038307606
15710700,20.083333333333332,181,27.72007104401474
15711000,20.166666666666668,181,27.080004290168958
15711300,20.25,181,26.47990265798278
15711600,20.333333333333332,181,25.92255544643458
15711900,20.416666666666668,181,25.410788619244194
15712200,20.5,181,24.947418864910237
15712500,20.583333333333332,181,24.53519870581217
15712800,20.666666666666668,181,24.176753732289928
15713100,20.75,181,23.87451403096925
15713400,20.833333333333332,181,23.630642918005773
15713700,20.916666666666668,181,23.4469670215966
15714000,21.0,181,23.324912394595707
15714300,21.083333333333332,181,23.265451496485987
15714600,21.166666666666668,181,23.269065439274343
15714900,21.25,181,23.335724825310614
15715200,21.333333333333332,181,23.464890927149003
15715500,21.416666666666668,181,23.65553710055026
15715800,21.5,181,23.906188480341353
15716100,21.583333333333332,181,24.214976479909907
15716400,21.666666666666668,181,24.579703616446626
15716700,21.75,181,24.9979138119676
15717000,21.833333333333332,181,25.46696354083363
15717300,21.916666666666668,181,25.98408987515488
15717600,22.0,181,26.5464724342624
15717900,22.083333333333332,181,27.151287287884518
15718200,22.166666666666668,181,27.795751842311688
15718500,22.25,181,28.47716055711008
15718800,22.333333333333332,181,29.19291195105373
15719100,22.416666666666668,181,29.94052775729848
15719400,22.5,181,30.717665305842
15719700,22.583333333333332,181,31.52212428364163
15720000,22.666666666666668,181,32.35184899302979
15720300,22.75,181,33.204927133557405
15720600,22.833333333333332,181,34.07958600259758
15720900,22.916666666666668,181,34.974186868081894
15721200,23.0,181,35.88721812716406
15721500,23.083333333333332,181,36.817287737100294
15721800,23.166666666666668,181,37.763115292590186
15722100,23.25,181,38.72352403018098
15722400,23.333333333333332,181,39.697432962988096
15722700,23.416666666666668,181,40.68384928745766
15723000,23.5,181,41.68186115620347
15723300,23.583333333333332,181,42.69063087372339
15723600,23.666666666666668,181,43.70938854473566
15723900,23.75,181,44.737426184489095
15724200,23.833333333333332,181,45.77409228632104
15724500,23.916666666666668,181,46.8187868317664
