Total_Score,Discomfort_Avg,Temp_Std,Total_Energy_MJ,Strategy_Cost,Raw_Total_Solar_MJ,ShadingType,FacadeAzimuth,overhang_depth,fin_depth,Latitude,WeatherFile,Cfg_module_width,Cfg_room_depth,Cfg_room_height,Cfg_Q_internal,Cfg_window_ratio,Cfg_layer_thickness,Cfg_k_wall,Cfg_rho_wall,Cfg_c_wall,Cfg_h_in,Cfg_h_out,Cfg_u_window,Cfg_tau_window,Cfg_tau_visible,Cfg_ventilation_rate,Cfg_c_room_light,Cfg_night_cooling,Cfg_night_vent_rate,Cfg_k_const_absorb,W_w_comfort_dev,W_w_temp_var,W_w_energy,W_w_cost,W_w_light_quality,W_target_temp_min,W_target_temp_max,W_scale_temp,W_scale_energy,W_scale_cost,W_scale_light
22.34179922366453,19.770428862232574,4.840775608523976,22.814624141238333,25731.52018237026,0.10861410706785705,Fins,0.0,0.0,0.6807280471526523,60.5,norway_data.csv,4.0,8.0,3.5,500.0,0.45,0.3,0.8,1800.0,1000.0,8.0,20.0,2.8,0.75,0.6,2.0,0.5,False,5.0,0.6,1.0,0.5,0.0001,0.01,0.1,20.0,26.0,1.0,1000000.0,1000.0,100000.0
27.19750634582942,23.588736410365787,5.323581549469221,27.22086399437196,94425.70743295876,0.0,Fins,180.0,0.0,2.498034588173512,60.5,norway_data.csv,4.0,8.0,3.5,500.0,0.45,0.3,0.8,1800.0,1000.0,8.0,20.0,2.8,0.75,0.6,2.0,0.5,False,5.0,0.6,1.0,0.5,0.0001,0.01,0.1,20.0,26.0,1.0,1000000.0,1000.0,100000.0
27.19703188628199,23.588736410365787,5.323581549469221,27.22086399437196,94378.2614782158,0.0,Fins,180.0,0.0,2.4967794041856033,60.5,norway_data.csv,4.0,8.0,3.5,500.0,0.45,0.3,0.8,1800.0,1000.0,8.0,20.0,2.8,0.75,0.6,2.0,0.5,False,5.0,0.6,1.0,0.5,0.0001,0.01,0.1,20.0,26.0,1.0,1000000.0,1000.0,100000.0
25.841206927645654,22.972016705146537,5.083877876426843,26.509183515758224,32696.40698568968,0.002363703922774787,Fins,270.0,0.0,0.8649843117907323,60.5,norway_data.csv,4.0,8.0,3.5,500.0,0.45,0.3,0.8,1800.0,1000.0,8.0,20.0,2.8,0.75,0.6,2.0,0.5,False,5.0,0.6,1.0,0.5,0.0001,0.01,0.1,20.0,26.0,1.0,1000000.0,1000.0,100000.0
26.41172858791279,23.588736410365787,5.323581549469221,27.22086399437196,15847.931641295732,0.0,Overhang,180.0,0.4192574508279294,0.0,60.5,norway_data.csv,4.0,8.0,3.5,500.0,0.45,0.3,0.8,1800.0,1000.0,8.0,20.0,2.8,0.75,0.6,2.0,0.5,False,5.0,0.6,1.0,0.5,0.0001,0.01,0.1,20.0,26.0,1.0,1000000.0,1000.0,100000.0
21.874586939765962,19.55359066092769,4.8911139943381885,22.564397800843484,0.0,0.12681715811090663,NoShading,0.0,0.0,0.0,60.5,norway_data.csv,4.0,8.0,3.5,500.0,0.45,0.3,0.8,1800.0,1000.0,8.0,20.0,2.8,0.75,0.6,2.0,0.5,False,5.0,0.6,1.0,0.5,0.0001,0.01,0.1,20.0,26.0,1.0,1000000.0,1000.0,100000.0
26.77365976096031,23.588736410365787,5.323581549469221,27.22086399437196,52041.04894604775,0.0,Fins,180.0,0.0,1.3767473266150199,60.5,norway_data.csv,4.0,8.0,3.5,500.0,0.45,0.3,0.8,1800.0,1000.0,8.0,20.0,2.8,0.75,0.6,2.0,0.5,False,5.0,0.6,1.0,0.5,0.0001,0.01,0.1,20.0,26.0,1.0,1000000.0,1000.0,100000.0
26.383126374889628,23.588736410365787,5.323581549469221,27.22086399437196,12987.710338979388,0.0,Fins,180.0,0.0,0.3435902206079203,60.5,norway_data.csv,4.0,8.0,3.5,500.0,0.45,0.3,0.8,1800.0,1000.0,8.0,20.0,2.8,0.75,0.6,2.0,0.5,False,5.0,0.6,1.0,0.5,0.0001,0.01,0.1,20.0,26.0,1.0,1000000.0,1000.0,100000.0
26.894227016249502,23.588736410365787,5.323581549469221,27.22086399437196,64097.774474966805,0.0,Fins,180.0,0.0,1.6957083194435665,60.5,norway_data.csv,4.0,8.0,3.5,500.0,0.45,0.3,0.8,1800.0,1000.0,8.0,20.0,2.8,0.75,0.6,2.0,0.5,False,5.0,0.6,1.0,0.5,0.0001,0.01,0.1,20.0,26.0,1.0,1000000.0,1000.0,100000.0
25.982017663585573,22.7654998573734,5.02691816630637,26.27086778201215,71977.057488067,0.019338938599882224,Overhang,270.0,1.9041549600017724,0.0,60.5,norway_data.csv,4.0,8.0,3.5,500.0,0.45,0.3,0.8,1800.0,1000.0,8.0,20.0,2.8,0.75,0.6,2.0,0.5,False,5.0,0.6,1.0,0.5,0.0001,0.01,0.1,20.0,26.0,1.0,1000000.0,1000.0,100000.0
26.597928682702836,23.588736410365787,5.323581549469221,27.22086399437196,34467.941120300224,0.0,Overhang,180.0,0.9118502941878366,0.0,60.5,norway_data.csv,4.0,8.0,3.5,500.0,0.45,0.3,0.8,1800.0,1000.0,8.0,20.0,2.8,0.75,0.6,2.0,0.5,False,5.0,0.6,1.0,0.5,0.0001,0.01,0.1,20.0,26.0,1.0,1000000.0,1000.0,100000.0
26.49579640578398,23.39585776565169,5.267934659009905,26.998286436004996,46327.14819837374,0.0,Fins,90.0,0.0,1.2255859311739083,60.5,norway_data.csv,4.0,8.0,3.5,500.0,0.45,0.3,0.8,1800.0,1000.0,8.0,20.0,2.8,0.75,0.6,2.0,0.5,False,5.0,0.6,1.0,0.5,0.0001,0.01,0.1,20.0,26.0,1.0,1000000.0,1000.0,100000.0
