Total_Score,Discomfort_Avg,Temp_Std,Total_Energy_MJ,Strategy_Cost,Raw_Total_Solar_MJ,overhang_depth,Latitude,WeatherFile,ShadingType,FacadeAzimuth,W_w_comfort_dev,W_w_temp_var,W_w_energy,W_w_cost,W_w_light_quality,W_target_temp_min,W_target_temp_max,W_scale_temp,W_scale_energy,W_scale_cost,W_scale_light,Base_window_ratio,Base_wall_area,fin_depth,window_ratio,u_window,tau_window,tau_visible,k_const_absorb,layer_thickness,k_wall,rho_wall,c_wall,ventilation_rate,night_vent_rate,night_cooling,c_room_light,room_depth
9.946681977741134,7.348534625788139,5.43882983659549,8.480041411570046,0.0,0.1221155704859066,,60.5,norway_data.csv,Overhang,0,1.0,0.5,0.0001,0.01,0.1,20.0,26.0,1.0,1000000.0,1000.0,100000.0,0.45,14.0,,,,,,,,,,,0.3,,,,
12.481349248526064,10.02584296191535,5.152929795355472,11.569594188830786,0.0,0.1221155704859066,,60.5,norway_data.csv,Overhang,0,1.0,0.5,0.0001,0.01,0.1,20.0,26.0,1.0,1000000.0,1000.0,100000.0,0.45,14.0,,,,,,,,,,,0.5,,,,
17.16788899853801,14.844378492954737,4.887826137272551,17.130074329040127,0.0,0.1221155704859066,,60.5,norway_data.csv,Overhang,0,1.0,0.5,0.0001,0.01,0.1,20.0,26.0,1.0,1000000.0,1000.0,100000.0,0.45,14.0,,,,,,,,,,,1.0,,,,
21.925046494170456,19.60906793378448,4.871662578282002,22.628417308838404,0.0,0.1221155704859066,,60.5,norway_data.csv,Overhang,0,1.0,0.5,0.0001,0.01,0.1,20.0,26.0,1.0,1000000.0,1000.0,100000.0,0.45,14.0,,,,,,,,,,,2.0,,,,
25.737170619999805,23.329402797973298,5.054382465241135,26.92159891847739,0.0,0.1221155704859066,,60.5,norway_data.csv,Overhang,0,1.0,0.5,0.0001,0.01,0.1,20.0,26.0,1.0,1000000.0,1000.0,100000.0,0.45,14.0,,,,,,,,,,,4.0,,,,
8.553984266856636,5.842000147675593,5.666851072339339,6.741534972814266,0.0,0.1221155704859066,,60.5,norway_data.csv,Overhang,0,1.0,0.5,0.0001,0.01,0.1,20.0,26.0,1.0,1000000.0,1000.0,100000.0,0.45,14.0,,,,,,,,,,,0.2,,,,
7.838003381802617,5.053055882333195,5.812959917654948,5.831111278538389,0.0,0.1221155704859066,,60.5,norway_data.csv,Overhang,0,1.0,0.5,0.0001,0.01,0.1,20.0,26.0,1.0,1000000.0,1000.0,100000.0,0.45,14.0,,,,,,,,,,,0.15,,,,
7.4542335555125305,4.619042510136737,5.913547177774896,5.3302697425285634,0.0,0.1221155704859066,,60.5,norway_data.csv,Overhang,0,1.0,0.5,0.0001,0.01,0.1,20.0,26.0,1.0,1000000.0,1000.0,100000.0,0.45,14.0,,,,,,,,,,,0.12,,,,
7.704689533129132,4.903577080471206,5.845324323057804,5.658616149306337,0.0,0.1221155704859066,,60.5,norway_data.csv,Overhang,0,1.0,0.5,0.0001,0.01,0.1,20.0,26.0,1.0,1000000.0,1000.0,100000.0,0.45,14.0,,,,,,,,,,,0.14,,,,
8.25520868396399,5.515529940811644,5.722315668116987,6.364795797613986,0.0,0.1221155704859066,,60.5,norway_data.csv,Overhang,0,1.0,0.5,0.0001,0.01,0.1,20.0,26.0,1.0,1000000.0,1000.0,100000.0,0.45,14.0,,,,,,,,,,,0.18,,,,
16.257100480059478,13.917741071533637,4.919737806849088,16.060755872053385,0.0,0.1221155704859066,,60.5,norway_data.csv,Overhang,0,1.0,0.5,0.0001,0.01,0.1,20.0,26.0,1.0,1000000.0,1000.0,100000.0,0.45,14.0,,,,,,,,,,,0.88,,,,
16.41689135155254,14.080636420773999,4.913491255850682,16.248733391062803,0.0,0.1221155704859066,,60.5,norway_data.csv,Overhang,0,1.0,0.5,0.0001,0.01,0.1,20.0,26.0,1.0,1000000.0,1000.0,100000.0,0.45,14.0,,,,,,,,,,,0.9,,,,
